KNUTH_DEPTH d=11 visits=20000000000 wmass=1.0825114846e+27 meanK=36.971529 p0=0.000000 hist=0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3748689566e+19,2.1936122448e+19,6.8367556509e+24,1.0233657490e+25,4.3441914741e+25,4.0540937055e+25,6.6552233840e+25,3.7277720818e+25,1.1852785605e+26,2.1818548373e+26,3.1054661474e+26,1.6102754049e+26,6.1373048040e+25,6.0067231767e+24,1.9609430954e+24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=12 visits=20000000000 wmass=4.0022104344e+28 meanK=35.107347 p0=0.000000 hist=0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.2678161757e+19,3.6966228951e+20,5.6422314529e+20,3.2024762547e+20,1.4270223217e+20,1.1170793472e+19,7.4032158289e+18,1.9804838978e+20,1.7728149499e+20,3.2193225563e+21,4.6775338016e+21,1.9347932296e+26,2.7414848593e+26,1.4259859233e+27,1.4403768011e+27,2.7028617156e+27,1.7139298322e+27,4.0157134130e+27,6.8286221223e+27,1.1170058987e+28,6.7872691654e+27,2.9916238104e+27,3.7038812298e+26,1.0763687127e+26,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=13 visits=20000000000 wmass=1.4050699222e+30 meanK=33.258718 p0=0.000000 hist=0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3520786667e+20,1.9506794384e+22,7.8602870077e+22,1.5097184218e+23,1.8055836220e+23,1.2310580434e+23,6.7202612931e+22,2.2267713489e+22,5.8592390805e+22,6.1806400911e+22,5.5862232477e+23,3.9775331343e+23,5.0317740261e+27,6.5575022330e+27,4.2346410685e+28,4.5887655654e+28,9.8559121833e+28,6.9872803930e+28,1.3712569402e+29,2.0437559131e+29,3.7461224756e+29,2.6196509129e+29,1.3301971654e+29,2.0240322071e+28,5.4742713459e+27,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=14 visits=20000000000 wmass=4.6730823722e+31 meanK=31.424778 p0=0.000000 hist=0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6665208586e+21,3.8180545343e+22,2.3980436857e+23,1.3581554208e+24,5.4986359865e+24,1.5296841409e+25,2.5402214261e+25,2.9591428619e+25,2.3542112200e+25,1.4304009495e+25,2.2646991222e+25,3.6846632860e+25,8.6878162077e+25,7.0605299154e+25,1.2024286604e+29,1.3945765214e+29,1.1391468238e+30,1.3101345559e+30,3.2357213117e+30,2.5387092607e+30,4.6179347744e+30,5.9020102931e+30,1.1761212849e+31,9.2970385800e+30,5.4184105410e+30,9.9181537573e+29,2.5865658731e+29,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=15 visits=20000000000 wmass=1.4685057605e+33 meanK=29.604266 p0=0.000000 hist=0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.7185457843e+23,2.2362923314e+24,1.9902330720e+25,1.0254159184e+26,3.8606666247e+26,1.0997260589e+27,2.3826646735e+27,3.7078413294e+27,4.2126797243e+27,3.6264441654e+27,4.7226219362e+27,6.6254880948e+27,1.2086692996e+28,1.1522061450e+28,2.6423992042e+30,2.6260245745e+30,2.7750378492e+31,3.3437655878e+31,9.5693984398e+31,8.2384289407e+31,1.4935723626e+32,1.6553566581e+32,3.4689515494e+32,3.0412334074e+32,2.0269582585e+32,4.3933733176e+31,1.1379574644e+31,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=16 visits=20000000000 wmass=4.3474034425e+34 meanK=27.795153 p0=0.000000 hist=0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6991534711e+24,1.3345208172e+25,1.5702211454e+26,1.1418077092e+27,5.4629311579e+27,2.1235949204e+28,6.5290288352e+28,1.5817493345e+29,2.9704782582e+29,4.4484723531e+29,4.9319822354e+29,7.0117011727e+29,7.3303143480e+29,1.2412429349e+30,1.3217385265e+30,5.4099311964e+31,4.4146382649e+31,6.1181922498e+32,7.5936045536e+32,2.5466014551e+33,2.3880505793e+33,4.5323316229e+33,4.5090153371e+33,9.6362752806e+33,9.1819155662e+33,6.9721514078e+33,1.7670620476e+33,4.6572199830e+32,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=17 visits=20000000000 wmass=1.2083674496e+36 meanK=25.993977 p0=0.000000 hist=0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0625174599e+26,4.3629183699e+27,3.5588941332e+28,1.9713875097e+29,8.6603763050e+29,2.8632261271e+30,7.8020901514e+30,1.7031918743e+31,3.0886379036e+31,4.2934310708e+31,6.8828489962e+31,6.4120841750e+31,1.0807166661e+32,1.0647333992e+32,1.0955788998e+33,7.3334298296e+32,1.2240536363e+34,1.5271886814e+34,6.0827271493e+34,6.1685783094e+34,1.2674544126e+35,1.1833254098e+35,2.5228795780e+35,2.5584366361e+35,2.2047956305e+35,6.4674876830e+34,1.7698890619e+34,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=18 visits=20000000000 wmass=3.1410276192e+37 meanK=24.194937 p0=0.000000 hist=0.0000000000e+00,0.0000000000e+00,8.6374034279e+26,4.6431281576e+28,5.9170998443e+29,4.4890907972e+30,2.2968038080e+31,8.9891671298e+31,2.8140917975e+32,7.0957694458e+32,1.4993479725e+33,2.5410230021e+33,4.5805945023e+33,4.6351248611e+33,7.7666596798e+33,6.7607238931e+33,2.5780000036e+34,1.6522472894e+34,2.2606837467e+35,2.7272623287e+35,1.3000635106e+36,1.4143643530e+36,3.2222260184e+36,2.9479799094e+36,6.2123060087e+36,6.5691442074e+36,6.3975066285e+36,2.1545076830e+36,6.2218834471e+35,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=19 visits=20000000000 wmass=7.5996966804e+38 meanK=22.388982 p0=0.000000 hist=0.0000000000e+00,2.9246060957e+29,4.3985295341e+30,5.0233738875e+31,3.5670051598e+32,1.8085950718e+33,6.8709561383e+33,2.0615918070e+34,5.1405083553e+34,1.0391294583e+35,2.1327778823e+35,2.5784883291e+35,4.4421014522e+35,3.7541088866e+35,8.2367413682e+35,5.8330203530e+35,4.0900715389e+36,4.4861474221e+36,2.4872933810e+37,2.8664337167e+37,7.3639771541e+37,6.8433344678e+37,1.4306257734e+38,1.5489193185e+38,1.6965819561e+38,6.5158490098e+37,2.0129118025e+37,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=20 visits=20000000000 wmass=1.7014947255e+40 meanK=20.563875 p0=0.000000 hist=7.0093455586e+30,1.7133227443e+32,2.4523689764e+33,1.9271157969e+34,1.0183515759e+35,3.9378671346e+35,1.1943203941e+36,2.9177369082e+36,6.9335585552e+36,1.0304251202e+37,1.9325587550e+37,1.8183920121e+37,3.1869873530e+37,2.3871269287e+37,8.1928957667e+37,7.6607534890e+37,4.3161896325e+38,5.1379924389e+38,1.4983391013e+39,1.4515865659e+39,3.0520772262e+39,3.3338788472e+39,4.0856387607e+39,1.7794337636e+39,5.9492024928e+38,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=21 visits=19999999988 wmass=3.4989325311e+41 meanK=18.705336 p0=0.000000 hist=4.0655307585e+33,7.1540376078e+34,7.2849706408e+35,4.1946022859e+36,1.7261185713e+37,5.3605308493e+37,1.5277151201e+38,2.8277883705e+38,6.0859403437e+38,6.9631802252e+38,1.1814634965e+39,9.4253439550e+38,1.9971549628e+39,1.6040621717e+39,7.1035143257e+39,8.2934726014e+39,2.6978386273e+40,2.7621388930e+40,5.9518032579e+40,6.4939852350e+40,8.8496868624e+40,4.3505758623e+40,1.5894436177e+40,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=22 visits=19999999433 wmass=6.5448708224e+42 meanK=16.799872 p0=0.000000 hist=1.3395871177e+36,1.6905299814e+37,1.2673079369e+38,5.6382759009e+38,2.1325973410e+39,5.0312224807e+39,1.3100534317e+40,1.8992263673e+40,3.5386434999e+40,3.2705476926e+40,5.5208391420e+40,4.1609709512e+40,1.2053388423e+41,1.2732108718e+41,4.3136668154e+41,4.6495172514e+41,1.0437945575e+42,1.1313482798e+42,1.7017111852e+42,9.4022434900e+41,3.7874363888e+41,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=23 visits=19999988102 wmass=1.0995298948e+44 meanK=14.838153 p0=0.000003 hist=2.8373634015e+38,2.4259240072e+39,1.6164922378e+40,5.2017941594e+40,1.7944071617e+41,3.3621587854e+41,7.5794263424e+41,8.7581283568e+41,1.4492754670e+42,1.1481729623e+42,2.2660036312e+42,2.0356373646e+42,6.2738640629e+42,6.8958708470e+42,1.6191023101e+43,1.7372661087e+43,2.8550772960e+43,1.7647070633e+43,7.9023327723e+42,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=24 visits=19999820836 wmass=1.6314992927e+45 meanK=12.817870 p0=0.000030 hist=4.9448570693e+40,2.4445487876e+41,1.4078967615e+42,3.4965058174e+42,1.0472722186e+43,1.5795439805e+43,3.0078960016e+43,2.8075463682e+43,4.5565597998e+43,3.6103896373e+43,8.7324842578e+43,9.1481165598e+43,2.1941694987e+44,2.3144403330e+44,4.0883425497e+44,2.8085375434e+44,1.4085390597e+44,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=25 visits=19994049229 wmass=2.0912345170e+46 meanK=10.745477 p0=0.000279 hist=5.8342613832e+42,1.8439833043e+43,8.6947227121e+43,1.7016210144e+44,4.2168239038e+44,5.0304238249e+44,8.3555326113e+44,6.6904450050e+44,1.2273260067e+45,1.1288616839e+45,2.5945112118e+45,2.6396674712e+45,4.8683186821e+45,3.6692772417e+45,2.0736769148e+45,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=26 visits=19951254842 wmass=2.2471311578e+47 meanK=8.640039 p0=0.002006 hist=4.5066531586e+44,9.7881854372e+44,3.6605295837e+45,5.5880923435e+45,1.1334978841e+46,1.0635733736e+46,1.6990701036e+46,1.3551226297e+46,2.7175105826e+46,2.5608570744e+46,4.6943196792e+46,3.7711372676e+46,2.4084124045e+46,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=27 visits=19727169872 wmass=1.9415300683e+48 meanK=6.541696 p0=0.010866 hist=2.1095786285e+46,3.2734941848e+46,9.8477159300e+46,1.1450269538e+47,1.9676615354e+47,1.5338391922e+47,2.5702130776e+47,2.1152181778e+47,3.6029074495e+47,2.8874488784e+47,2.0699065438e+47,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=28 visits=18812115648 wmass=1.2700898622e+49 meanK=4.518692 p0=0.044632 hist=5.6686944967e+47,6.4939163321e+47,1.5797357298e+48,1.3629325199e+48,2.1101005869e+48,1.4805478776e+48,2.2093315872e+48,1.5412623925e+48,1.2007268450e+48,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
KNUTH_DEPTH d=29 visits=16154595159 wmass=5.7391443419e+49 meanK=2.665854 p0=0.148083 hist=8.4986944201e+48,7.0774992493e+48,1.3320858875e+49,8.2623923751e+48,1.0782234627e+49,5.3366946969e+48,4.1130691756e+48,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
